,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,internet_service_type_id,internet_service_type,contract_type_id,contract_type,payment_type_id,payment_type
4319,7753-USQYQ,Male,0,No,No,55,Yes,No,1,No,Yes,No,Yes,No,Yes,2,Yes,1,64.2,3627.3,No,1,DSL,2,One year,1,Electronic check
4320,7781-EWARA,Male,0,Yes,Yes,70,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,2,No,1,60.35,4138.7,No,1,DSL,2,One year,1,Electronic check
4321,7795-CFOCW,Male,0,No,No,45,No,No phone service,1,Yes,No,Yes,Yes,No,No,2,No,3,42.3,1840.75,No,1,DSL,2,One year,3,Bank transfer (automatic)
4322,7801-CEDNV,Male,0,Yes,No,27,Yes,No,1,Yes,No,No,No,No,No,2,No,4,48.7,1421.75,No,1,DSL,2,One year,4,Credit card (automatic)
4323,7833-PKIHD,Male,0,Yes,Yes,51,Yes,No,1,Yes,No,No,Yes,Yes,Yes,2,Yes,3,76.4,3966.3,No,1,DSL,2,One year,3,Bank transfer (automatic)
4324,7838-LAZFO,Male,0,Yes,No,45,Yes,No,1,Yes,Yes,Yes,No,Yes,Yes,2,No,3,78.8,3597.5,No,1,DSL,2,One year,3,Bank transfer (automatic)
4325,7841-FCRQD,Female,0,Yes,No,33,Yes,No,1,No,Yes,No,Yes,No,No,2,Yes,4,53.75,1857.3,No,1,DSL,2,One year,4,Credit card (automatic)
4326,7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,Yes,1,80.2,3581.6,No,1,DSL,2,One year,1,Electronic check
4327,7876-AEHIG,Female,0,No,Yes,51,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,2,No,3,60.15,3077,No,1,DSL,2,One year,3,Bank transfer (automatic)
4328,7901-IIDQV,Male,0,No,No,24,Yes,Yes,1,No,No,No,Yes,No,No,2,No,3,54.6,1242.25,No,1,DSL,2,One year,3,Bank transfer (automatic)
4329,7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,1,No,Yes,Yes,No,No,Yes,2,Yes,2,65.9,660.05,No,1,DSL,2,One year,2,Mailed check
4330,7931-PXHFC,Male,0,No,No,38,Yes,No,1,No,No,Yes,Yes,No,Yes,2,Yes,2,62.3,2354.8,Yes,1,DSL,2,One year,2,Mailed check
4331,7945-HLKEA,Female,0,No,No,60,Yes,Yes,1,Yes,No,Yes,Yes,No,No,2,No,1,64.75,4039.5,No,1,DSL,2,One year,1,Electronic check
4332,7951-VRDVK,Female,0,No,No,36,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,85.85,3003.55,No,1,DSL,2,One year,3,Bank transfer (automatic)
4333,7994-XIRTR,Male,1,No,No,54,Yes,No,1,No,No,Yes,Yes,No,Yes,2,No,3,65.25,3529.95,No,1,DSL,2,One year,3,Bank transfer (automatic)
4334,7995-ZHHNZ,Male,0,Yes,No,42,Yes,Yes,1,Yes,No,No,No,No,No,2,No,4,56.1,2386.85,No,1,DSL,2,One year,4,Credit card (automatic)
4335,8016-ZMGMO,Female,1,Yes,No,66,Yes,Yes,1,No,Yes,Yes,No,Yes,No,2,Yes,3,70.85,4738.85,No,1,DSL,2,One year,3,Bank transfer (automatic)
4336,8035-BUYVG,Male,0,Yes,No,40,No,No phone service,1,Yes,Yes,Yes,No,No,No,2,Yes,1,42.35,1716.45,Yes,1,DSL,2,One year,1,Electronic check
4337,8050-WYBND,Female,0,No,Yes,22,No,No phone service,1,No,No,Yes,No,Yes,Yes,2,Yes,4,49.45,1031.4,No,1,DSL,2,One year,4,Credit card (automatic)
4338,8050-XGRVL,Female,0,Yes,Yes,62,Yes,No,1,Yes,No,Yes,No,No,No,2,No,4,54.75,3425.35,No,1,DSL,2,One year,4,Credit card (automatic)
4339,8080-POTJR,Female,0,No,No,30,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,Yes,4,79.3,2427.1,No,1,DSL,2,One year,4,Credit card (automatic)
4340,8097-OMULG,Male,0,Yes,Yes,59,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,2,No,4,76.75,4541.9,No,1,DSL,2,One year,4,Credit card (automatic)
4341,8109-YUOHE,Male,0,No,No,17,Yes,No,1,Yes,Yes,No,No,No,No,2,No,2,56.1,946.95,No,1,DSL,2,One year,2,Mailed check
4342,8124-NZVGJ,Female,0,No,No,6,No,No phone service,1,No,No,No,Yes,Yes,Yes,2,Yes,2,49.25,255.6,No,1,DSL,2,One year,2,Mailed check
4343,8184-WMOFI,Male,0,Yes,Yes,62,Yes,No,1,Yes,No,Yes,Yes,No,Yes,2,No,4,71.4,4487.3,No,1,DSL,2,One year,4,Credit card (automatic)
4344,8190-ZTQFB,Male,0,No,No,41,No,No phone service,1,No,No,Yes,No,Yes,Yes,2,Yes,1,51.35,2075.1,No,1,DSL,2,One year,1,Electronic check
4345,8200-KLNYW,Female,0,Yes,No,21,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,2,No,2,80.9,1714.95,No,1,DSL,2,One year,2,Mailed check
4346,8205-OTCHB,Male,0,No,No,22,No,No phone service,1,No,Yes,Yes,No,No,Yes,2,Yes,3,43.75,903.6,Yes,1,DSL,2,One year,3,Bank transfer (automatic)
4347,8220-OCUFY,Female,0,No,No,21,Yes,No,1,Yes,No,Yes,Yes,No,No,2,Yes,1,60.25,1258.35,No,1,DSL,2,One year,1,Electronic check
4348,8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,1,Yes,Yes,No,No,Yes,No,2,Yes,1,45.35,2540.1,No,1,DSL,2,One year,1,Electronic check
4349,8259-DZLIZ,Female,0,Yes,Yes,64,Yes,Yes,1,No,Yes,No,No,No,No,2,Yes,3,53.85,3399.85,No,1,DSL,2,One year,3,Bank transfer (automatic)
4350,8292-FRFZQ,Female,0,No,No,39,No,No phone service,1,Yes,Yes,No,Yes,No,No,2,No,3,41.15,1700.9,No,1,DSL,2,One year,3,Bank transfer (automatic)
4351,8314-DPQHL,Male,0,No,No,9,No,No phone service,1,Yes,No,Yes,Yes,No,Yes,2,No,2,50.8,463.6,No,1,DSL,2,One year,2,Mailed check
4352,8318-LCNBW,Male,0,Yes,No,35,No,No phone service,1,Yes,No,Yes,No,Yes,Yes,2,No,4,53.15,1930.9,No,1,DSL,2,One year,4,Credit card (automatic)
4353,8319-QBEHW,Male,0,No,Yes,26,No,No phone service,1,No,Yes,No,No,Yes,No,2,Yes,3,39.95,1023.75,No,1,DSL,2,One year,3,Bank transfer (automatic)
4354,8328-SKJNO,Male,0,No,Yes,23,No,No phone service,1,Yes,Yes,No,Yes,No,No,2,No,3,40.65,947.4,No,1,DSL,2,One year,3,Bank transfer (automatic)
4355,8331-ZXFOE,Female,0,No,No,58,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,2,Yes,4,71.1,4299.2,No,1,DSL,2,One year,4,Credit card (automatic)
4356,8383-SGHJU,Female,0,No,No,33,Yes,Yes,1,Yes,No,No,Yes,No,No,2,No,1,59.4,1952.8,No,1,DSL,2,One year,1,Electronic check
4357,8409-WQJUX,Female,0,No,No,25,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,2,No,1,54.2,1423.15,No,1,DSL,2,One year,1,Electronic check
4358,8469-SNFFH,Male,0,Yes,No,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,2,No,3,79.4,5528.9,No,1,DSL,2,One year,3,Bank transfer (automatic)
4359,8550-XSXUQ,Male,0,Yes,No,48,Yes,Yes,1,No,Yes,Yes,No,No,Yes,2,Yes,4,70.55,3420.5,No,1,DSL,2,One year,4,Credit card (automatic)
4360,8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,2,No,2,77.5,1625,Yes,1,DSL,2,One year,2,Mailed check
4361,8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,1,Yes,No,No,No,No,No,2,Yes,1,49.75,331.3,Yes,1,DSL,2,One year,1,Electronic check
4362,8570-KLJYJ,Female,0,No,No,36,Yes,Yes,1,Yes,No,No,No,No,No,2,No,2,54.45,1893.5,No,1,DSL,2,One year,2,Mailed check
4363,8597-CTXVJ,Male,0,No,Yes,70,Yes,Yes,1,Yes,Yes,No,Yes,No,No,2,No,3,64.95,4551.5,No,1,DSL,2,One year,3,Bank transfer (automatic)
4364,8608-OZTLB,Male,0,Yes,Yes,38,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,2,No,1,74.05,2802.3,No,1,DSL,2,One year,1,Electronic check
4365,8627-EHGIP,Male,0,No,No,44,No,No phone service,1,No,Yes,Yes,No,Yes,Yes,2,Yes,2,53.95,2375.4,Yes,1,DSL,2,One year,2,Mailed check
4366,8668-KNZTI,Male,0,No,No,52,Yes,No,1,Yes,No,Yes,No,No,No,2,No,1,53.75,2790.65,No,1,DSL,2,One year,1,Electronic check
4367,8672-OAUPW,Male,0,No,Yes,51,Yes,No,1,No,No,No,Yes,No,No,2,No,4,47.85,2356.75,No,1,DSL,2,One year,4,Credit card (automatic)
4368,8680-CGLTP,Male,0,No,No,29,Yes,No,1,Yes,Yes,No,Yes,No,No,2,Yes,1,58.75,1696.2,No,1,DSL,2,One year,1,Electronic check
4369,8690-UPCZI,Male,0,Yes,Yes,29,Yes,Yes,1,Yes,No,No,Yes,Yes,No,2,No,3,69.05,1958.45,No,1,DSL,2,One year,3,Bank transfer (automatic)
4370,8738-JOKAR,Female,0,No,No,42,Yes,No,1,Yes,Yes,No,Yes,No,Yes,2,Yes,2,67.7,2882.25,No,1,DSL,2,One year,2,Mailed check
4371,8745-PVESG,Female,0,No,No,57,No,No phone service,1,Yes,No,Yes,Yes,No,No,2,Yes,4,41.1,2258.25,No,1,DSL,2,One year,4,Credit card (automatic)
4372,8760-ZRHKE,Female,1,Yes,Yes,71,Yes,Yes,1,Yes,Yes,No,No,Yes,No,2,No,1,69.2,4982.5,No,1,DSL,2,One year,1,Electronic check
4373,8777-PVYGU,Female,0,Yes,No,52,Yes,No,1,Yes,No,Yes,No,Yes,No,2,Yes,2,64.3,3410.6,No,1,DSL,2,One year,2,Mailed check
4374,8782-NUUOL,Male,0,No,No,60,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,2,No,2,79.0,4801.1,No,1,DSL,2,One year,2,Mailed check
4375,8788-DOXSU,Male,0,No,No,59,Yes,No,1,No,No,Yes,No,No,Yes,2,Yes,3,61.35,3645.5,No,1,DSL,2,One year,3,Bank transfer (automatic)
4376,8821-KVZKQ,Female,0,Yes,Yes,70,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,2,Yes,3,58.4,4113.15,No,1,DSL,2,One year,3,Bank transfer (automatic)
4377,8822-KNBHV,Female,0,No,No,48,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,2,Yes,4,83.45,3887.85,No,1,DSL,2,One year,4,Credit card (automatic)
4378,8845-LWKGE,Female,0,Yes,Yes,30,Yes,No,1,No,No,Yes,Yes,Yes,No,2,Yes,1,64.5,1985.15,No,1,DSL,2,One year,1,Electronic check
4379,8865-TNMNX,Male,0,Yes,Yes,10,Yes,No,1,No,Yes,No,No,No,No,2,No,2,49.55,475.7,No,1,DSL,2,One year,2,Mailed check
4380,8869-TORSS,Female,0,No,No,48,Yes,No,1,Yes,No,Yes,Yes,No,No,2,Yes,4,60.35,2896.4,Yes,1,DSL,2,One year,4,Credit card (automatic)
4381,8879-ZKJOF,Female,0,No,No,41,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,2,Yes,3,79.85,3320.75,No,1,DSL,2,One year,3,Bank transfer (automatic)
4382,8883-GRDWQ,Male,1,No,No,20,Yes,No,1,Yes,No,No,Yes,No,No,2,No,2,54.0,1055.9,No,1,DSL,2,One year,2,Mailed check
4383,8898-KASCD,Male,0,No,No,39,No,No phone service,1,No,No,Yes,Yes,No,No,2,No,2,35.55,1309.15,No,1,DSL,2,One year,2,Mailed check
4384,8932-CZHRQ,Male,0,No,No,68,Yes,Yes,1,Yes,Yes,Yes,No,No,Yes,2,No,4,76.75,5233.25,No,1,DSL,2,One year,4,Credit card (automatic)
4385,8970-ANWXO,Female,0,No,No,23,Yes,Yes,1,No,No,No,Yes,Yes,Yes,2,Yes,2,73.75,1756.6,No,1,DSL,2,One year,2,Mailed check
4386,8985-OOPOS,Female,0,No,No,1,Yes,No,1,No,No,Yes,Yes,Yes,Yes,2,No,4,74.1,74.1,No,1,DSL,2,One year,4,Credit card (automatic)
4387,8996-ZROXE,Male,1,No,No,57,Yes,No,1,No,No,Yes,Yes,No,No,2,Yes,1,53.5,3035.8,No,1,DSL,2,One year,1,Electronic check
4388,9033-EOXWV,Female,0,No,No,12,Yes,Yes,1,No,No,No,Yes,Yes,Yes,2,No,2,74.05,872.65,Yes,1,DSL,2,One year,2,Mailed check
4389,9052-DHNKM,Male,0,No,No,26,Yes,Yes,1,Yes,Yes,No,No,No,No,2,No,1,61.55,1581.95,No,1,DSL,2,One year,1,Electronic check
4390,9055-MOJJJ,Female,0,Yes,Yes,64,Yes,No,1,Yes,No,No,Yes,Yes,No,2,No,2,65.8,4068,No,1,DSL,2,One year,2,Mailed check
4391,9060-HJJRW,Female,0,No,No,51,No,No phone service,1,No,Yes,Yes,No,Yes,Yes,2,Yes,4,56.4,2928.5,No,1,DSL,2,One year,4,Credit card (automatic)
4392,9086-YJYXS,Male,0,Yes,Yes,34,Yes,Yes,1,No,No,Yes,No,Yes,Yes,2,No,3,77.2,2753.8,No,1,DSL,2,One year,3,Bank transfer (automatic)
4393,9107-UKCKY,Male,0,Yes,No,61,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes,2,Yes,1,79.8,4914.8,No,1,DSL,2,One year,1,Electronic check
4394,9114-AAFQH,Female,0,Yes,No,48,Yes,No,1,No,Yes,Yes,No,No,Yes,2,Yes,1,65.65,3094.65,No,1,DSL,2,One year,1,Electronic check
4395,9127-QRZMH,Male,0,Yes,No,44,Yes,No,1,Yes,Yes,No,Yes,No,No,2,Yes,3,59.85,2603.95,No,1,DSL,2,One year,3,Bank transfer (automatic)
4396,9139-TWBAS,Female,0,Yes,No,26,No,No phone service,1,Yes,Yes,Yes,No,Yes,No,2,No,3,47.85,1190.5,No,1,DSL,2,One year,3,Bank transfer (automatic)
4397,9150-HEPMB,Male,0,No,No,56,Yes,No,1,Yes,No,Yes,No,No,No,2,No,2,52.7,3019.7,No,1,DSL,2,One year,2,Mailed check
4398,9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,1,Yes,Yes,No,No,Yes,Yes,2,Yes,4,79.7,4786.15,No,1,DSL,2,One year,4,Credit card (automatic)
4399,9200-NLNPD,Male,0,Yes,No,56,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,2,Yes,3,54.05,2959.8,No,1,DSL,2,One year,3,Bank transfer (automatic)
4400,9207-ZPANB,Male,0,No,No,37,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,2,No,1,67.45,2443.3,No,1,DSL,2,One year,1,Electronic check
4401,9209-NWPGU,Male,0,No,No,44,Yes,No,1,Yes,No,No,Yes,Yes,No,2,No,1,65.4,2774.55,No,1,DSL,2,One year,1,Electronic check
4402,9251-WNSOD,Female,0,Yes,No,67,Yes,Yes,1,Yes,Yes,Yes,No,No,Yes,2,No,2,75.1,5064.45,No,1,DSL,2,One year,2,Mailed check
4403,9253-VIFJQ,Male,0,Yes,No,65,Yes,Yes,1,Yes,Yes,Yes,No,No,No,2,No,4,67.05,4309.55,No,1,DSL,2,One year,4,Credit card (automatic)
4404,9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,1,No,Yes,No,Yes,No,Yes,2,Yes,2,70.15,4480.7,No,1,DSL,2,One year,2,Mailed check
4405,9309-BZGNT,Male,1,Yes,No,69,No,No phone service,1,No,No,Yes,No,No,No,2,Yes,4,29.8,2134.3,No,1,DSL,2,One year,4,Credit card (automatic)
4406,9314-QDMDW,Male,0,No,No,11,Yes,No,1,No,Yes,No,No,Yes,No,2,Yes,1,61.25,729.95,No,1,DSL,2,One year,1,Electronic check
4407,9330-DHBFL,Female,0,Yes,Yes,23,Yes,No,1,Yes,Yes,Yes,Yes,No,No,2,Yes,2,66.25,1533.8,No,1,DSL,2,One year,2,Mailed check
4408,9357-UJRUN,Male,0,Yes,No,24,Yes,Yes,1,Yes,No,No,Yes,No,No,2,Yes,1,58.35,1346.9,No,1,DSL,2,One year,1,Electronic check
4409,9359-UGBTK,Female,0,No,No,67,Yes,No,1,Yes,No,Yes,Yes,No,Yes,2,Yes,3,72.35,4991.5,No,1,DSL,2,One year,3,Bank transfer (automatic)
4410,9378-FXTIZ,Female,0,Yes,No,54,Yes,Yes,1,No,No,No,No,Yes,Yes,2,Yes,4,70.15,3715.65,Yes,1,DSL,2,One year,4,Credit card (automatic)
4411,9388-ZEYVT,Male,0,No,No,43,No,No phone service,1,No,No,Yes,Yes,No,Yes,2,No,1,44.15,1931.3,No,1,DSL,2,One year,1,Electronic check
4412,9411-TPQQV,Female,0,No,No,40,No,No phone service,1,Yes,No,No,Yes,Yes,Yes,2,Yes,3,54.55,2236.2,No,1,DSL,2,One year,3,Bank transfer (automatic)
4413,9470-RTWDV,Male,0,Yes,Yes,26,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,2,Yes,4,82.0,2083.1,No,1,DSL,2,One year,4,Credit card (automatic)
4414,9470-YFUYI,Male,1,Yes,No,71,Yes,No,1,Yes,Yes,No,Yes,Yes,No,2,Yes,3,71.0,5012.1,No,1,DSL,2,One year,3,Bank transfer (automatic)
4415,9473-CBZOP,Female,0,No,No,28,Yes,Yes,1,Yes,No,Yes,No,No,No,2,No,2,59.0,1654.45,No,1,DSL,2,One year,2,Mailed check
4416,9495-REDIY,Male,0,No,Yes,25,No,No phone service,1,Yes,No,No,No,Yes,No,2,Yes,4,40.65,970.55,No,1,DSL,2,One year,4,Credit card (automatic)
4417,9500-IWPXQ,Female,0,Yes,Yes,61,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,2,Yes,1,79.4,4820.55,No,1,DSL,2,One year,1,Electronic check
4418,9513-DXHDA,Male,0,No,No,27,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,2,No,1,81.7,2212.55,No,1,DSL,2,One year,1,Electronic check
4419,9581-GVBXT,Male,0,Yes,Yes,59,No,No phone service,1,Yes,No,Yes,No,No,No,2,No,2,34.8,1980.3,No,1,DSL,2,One year,2,Mailed check
4420,9592-ERDKV,Male,0,Yes,No,37,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,No,2,79.25,2911.8,No,1,DSL,2,One year,2,Mailed check
4421,9609-BENEA,Male,0,Yes,No,35,Yes,Yes,1,No,Yes,No,Yes,Yes,No,2,Yes,1,69.0,2441.7,No,1,DSL,2,One year,1,Electronic check
4422,9619-GSATL,Female,0,No,No,43,Yes,No,1,No,Yes,No,Yes,No,No,2,No,1,55.45,2444.25,No,1,DSL,2,One year,1,Electronic check
4423,9640-ZSLDC,Female,0,Yes,Yes,53,Yes,No,1,No,No,Yes,No,No,Yes,2,No,4,60.6,3297,No,1,DSL,2,One year,4,Credit card (automatic)
4424,9670-BPNXF,Female,0,No,No,45,Yes,No,1,Yes,Yes,No,Yes,No,No,2,Yes,4,62.55,2796.45,No,1,DSL,2,One year,4,Credit card (automatic)
4425,9677-AVKED,Female,0,No,Yes,53,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,2,Yes,1,84.6,4449.75,No,1,DSL,2,One year,1,Electronic check
4426,9691-HKOVS,Female,0,Yes,No,55,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,1,90.15,4916.95,No,1,DSL,2,One year,1,Electronic check
4427,9702-AIUJO,Male,0,Yes,Yes,50,Yes,No,1,No,No,No,No,No,No,2,Yes,3,44.8,2230.85,No,1,DSL,2,One year,3,Bank transfer (automatic)
4428,9705-ZJBCG,Female,0,Yes,Yes,13,Yes,No,1,Yes,No,No,Yes,No,No,2,No,3,54.15,701.05,No,1,DSL,2,One year,3,Bank transfer (automatic)
4429,9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,1,Yes,Yes,Yes,No,No,No,2,Yes,3,60.3,2511.3,No,1,DSL,2,One year,3,Bank transfer (automatic)
4430,9730-DRTMJ,Male,0,Yes,No,32,Yes,Yes,1,Yes,No,No,Yes,Yes,No,2,Yes,4,72.8,2333.05,No,1,DSL,2,One year,4,Credit card (automatic)
4431,9746-YKGXB,Male,0,Yes,Yes,52,No,No phone service,1,Yes,No,Yes,No,No,Yes,2,No,3,44.25,2276.1,No,1,DSL,2,One year,3,Bank transfer (automatic)
4432,9750-BOOHV,Female,0,No,No,32,No,No phone service,1,Yes,No,No,No,No,No,2,No,2,30.15,927.65,No,1,DSL,2,One year,2,Mailed check
4433,9758-MFWGD,Female,1,Yes,Yes,48,No,No phone service,1,No,Yes,No,No,No,No,2,No,3,29.9,1388.75,No,1,DSL,2,One year,3,Bank transfer (automatic)
4434,9795-VOWON,Male,0,No,No,7,No,No phone service,1,No,No,No,No,No,No,2,Yes,4,24.35,150.85,No,1,DSL,2,One year,4,Credit card (automatic)
4435,9798-DRYDS,Female,0,Yes,Yes,17,Yes,Yes,1,No,No,Yes,Yes,No,No,2,Yes,2,61.95,1070.7,No,1,DSL,2,One year,2,Mailed check
4436,9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,No,Yes,No,No,2,Yes,4,66.85,4748.7,No,1,DSL,2,One year,4,Credit card (automatic)
4437,9830-ECLEN,Male,0,Yes,Yes,58,No,No phone service,1,Yes,Yes,Yes,No,Yes,No,2,No,2,50.0,2919.85,No,1,DSL,2,One year,2,Mailed check
4438,9894-QMIMJ,Female,0,No,No,23,Yes,No,1,No,Yes,Yes,No,No,No,2,No,3,55.8,1327.85,No,1,DSL,2,One year,3,Bank transfer (automatic)
4439,9917-KWRBE,Female,0,Yes,Yes,41,Yes,Yes,1,Yes,Yes,Yes,No,Yes,No,2,Yes,4,78.35,3211.2,No,1,DSL,2,One year,4,Credit card (automatic)
4440,9931-DCEZH,Male,0,No,Yes,28,Yes,No,1,No,Yes,No,Yes,No,No,2,Yes,4,54.4,1516.6,No,1,DSL,2,One year,4,Credit card (automatic)
4441,9938-ZREHM,Female,0,Yes,No,37,Yes,Yes,1,No,Yes,No,Yes,No,Yes,2,No,2,72.1,2658.4,No,1,DSL,2,One year,2,Mailed check
4442,9955-QOPOY,Male,0,Yes,No,69,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,2,Yes,4,60.8,4263.4,No,1,DSL,2,One year,4,Credit card (automatic)
4443,9968-FFVVH,Male,0,No,No,63,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,2,No,3,68.8,4111.35,No,1,DSL,2,One year,3,Bank transfer (automatic)
4444,9987-LUTYD,Female,0,No,No,13,Yes,No,1,Yes,No,No,Yes,No,No,2,No,2,55.15,742.9,No,1,DSL,2,One year,2,Mailed check
4445,0036-IHMOT,Female,0,Yes,Yes,55,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,2,Yes,3,103.7,5656.75,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4446,0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,2,No,No,No,No,Yes,Yes,2,No,4,91.2,3247.55,No,2,Fiber optic,2,One year,4,Credit card (automatic)
4447,0052-DCKON,Male,0,Yes,No,66,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,115.8,7942.15,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4448,0080-OROZO,Female,0,No,No,35,Yes,No,2,No,No,Yes,Yes,Yes,Yes,2,Yes,1,99.25,3532,No,2,Fiber optic,2,One year,1,Electronic check
4449,0100-DUVFC,Male,1,Yes,No,70,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,Yes,1,104.8,7308.95,No,2,Fiber optic,2,One year,1,Electronic check
4450,0103-CSITQ,Female,0,Yes,No,57,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2,Yes,3,109.4,6252.7,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4451,0186-CAERR,Male,0,No,No,71,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,3,116.3,8309.55,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4452,0193-ESZXP,Female,1,Yes,No,58,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,2,Yes,4,105.5,6205.5,Yes,2,Fiber optic,2,One year,4,Credit card (automatic)
4453,0197-PNKNK,Female,0,Yes,Yes,69,Yes,Yes,2,Yes,No,Yes,No,No,No,2,No,3,84.45,5848.6,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4454,0201-OAMXR,Female,0,No,No,70,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,No,4,115.55,8127.6,Yes,2,Fiber optic,2,One year,4,Credit card (automatic)
4455,0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,2,114.65,6049.5,No,2,Fiber optic,2,One year,2,Mailed check
4456,0218-QNVAS,Male,0,Yes,Yes,71,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,No,3,100.55,7113.75,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4457,0233-FTHAV,Female,0,No,No,60,Yes,Yes,2,No,No,Yes,No,No,No,2,Yes,3,79.2,4765,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4458,0308-GIQJT,Male,1,No,No,71,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,2,No,3,105.75,7382.85,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4459,0326-VDYXE,Female,0,Yes,No,70,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,Yes,1,97.65,6982.5,No,2,Fiber optic,2,One year,1,Electronic check
4460,0327-WFZSY,Male,0,Yes,Yes,39,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,No,1,100.0,3835.55,No,2,Fiber optic,2,One year,1,Electronic check
4461,0330-BGYZE,Male,0,Yes,No,60,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,No,3,102.5,6157.6,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4462,0369-ZGOVK,Female,0,Yes,Yes,28,Yes,No,2,No,No,No,No,No,No,2,Yes,3,70.4,1992.2,No,2,Fiber optic,2,One year,3,Bank transfer (automatic)
4463,0380-NEAVX,Male,1,No,No,34,Yes,No,2,No,Yes,Yes,No,Yes,Yes,2,Yes,1,99.85,3343.15,No,2,Fiber optic,2,One year,1,Electronic check
4464,0406-BPDVR,Female,1,Yes,No,54,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,Yes,4,101.5,5373.1,Yes,2,Fiber optic,2,One year,4,Credit card (automatic)
4465,0409-WTMPL,Female,0,Yes,No,58,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,2,Yes,4,110.65,6526.65,No,2,Fiber optic,2,One year,4,Credit card (automatic)
4466,0422-UXFAP,Female,0,Yes,No,51,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,Yes,1,98.85,4947.55,No,2,Fiber optic,2,One year,1,Electronic check
4467,0431-APWVY,Female,0,Yes,Yes,28,Yes,No,2,No,No,No,No,Yes,Yes,2,Yes,3,90.1,2598.95,Yes,2,Fiber optic,2,One year,3,Bank transfer (automatic)
